IdReparacion,IdMoto,IdUsuario,Descripcion,Estado,FechaInicio,FechaFin,Total,Fase,Marca,Modelo,UsuarioNombre,cliente,CategoriaCliente
6511,4375,3153,instalacion y calibracion de caja de cambios y direccion por falla detectada.,Finalizado,2026-02-28 00:00:00,2026-02-28 00:00:00,3386,Cliente informado,Honda,GN125,Jose Ramirez,Cliente_275,Normal
6512,3267,1097,inspeccion avanzada de escaneo y diagnostico y verificacion completa.,Finalizado,2026-03-24 00:00:00,2026-03-24 00:00:00,1304,Cliente informado,Bajaj,RC 200,Jose Ramirez,Cliente_196,Normal
6513,3254,5214,diagnostico y reparacion de eje y pistones incluyendo ajuste final.,Finalizado,2026-03-23 00:00:00,2026-03-25 00:00:00,4019,Cliente informado,Yamaha,CB190R,Carlos Mendoza,Cliente_442,Normal
6514,4991,3490,mantenimiento preventivo en fallo electrico y motor de arranque con pruebas posteriores.,Finalizado,2026-03-12 00:00:00,2026-03-16 00:00:00,4015,Entregado,Italika,XR150L,Jose Ramirez,Cliente_312,Normal
6515,1112,1234,diagnostico y reparacion de centralita y sensores segun solicitud del cliente.,Finalizado,2026-03-15 00:00:00,2026-03-17 00:00:00,4121,Cliente informado,AKT,MT-07,Jose Ramirez,Cliente_329,Normal
6516,3166,4505,correccion especializada de caja de cambios y distribucion con pruebas posteriores.,Finalizado,2026-03-26 00:00:00,2026-03-30 00:00:00,5332,Cliente informado,Kawasaki,FZ16,Carlos Mendoza,Cliente_009,VIP
6517,2155,3188,servicio integral para chequeo y escaneo segun solicitud del cliente.,Entregado,2026-03-09 00:00:00,2026-03-12 00:00:00,6317,Entregado,Yamaha,Boxer 150,Jose Ramirez,Cliente_314,Normal
6518,3185,2721,mantenimiento preventivo en encendido y centralita para mejorar rendimiento.,Entregado,2026-03-22 00:00:00,2026-03-26 00:00:00,4450,Entregado,Yamaha,FT150,Jose Ramirez,Cliente_422,Normal
6519,4153,4138,servicio integral para biela y biela incluyendo ajuste final.,Finalizado,2026-03-14 00:00:00,2026-03-16 00:00:00,1750,Entregado,Suzuki,DM200,Jose Ramirez,Cliente_470,Normal
6520,1992,4676,diagnostico y reparacion de diagnostico y falla segun solicitud del cliente.,Finalizado,2026-03-09 00:00:00,2026-03-11 00:00:00,1116,Cliente informado,TVS,MT-07,Jose Ramirez,Cliente_162,En Riesgo
6521,28,3267,revision completa de pintura y gps incluyendo ajuste final.,Finalizado,2026-03-15 00:00:00,2026-03-18 00:00:00,1744,Cliente informado,TVS,Boxer 150,Jose Ramirez,Cliente_320,Normal
6522,2407,1791,instalacion y calibracion de bateria y centralita debido a desgaste.,Finalizado,2026-03-14 00:00:00,2026-03-17 00:00:00,5545,Cliente informado,KTM,NKD 125,Jose Ramirez,Cliente_155,En Riesgo
6523,3895,1935,ajuste tecnico de filtro de aceite y alineacion incluyendo ajuste final.,Finalizado,2026-03-05 00:00:00,2026-03-05 00:00:00,4542,Cliente informado,TVS,RC 200,Jose Ramirez,Cliente_463,Normal
6524,4538,1533,mantenimiento preventivo en amortiguadores y embrague segun solicitud del cliente.,Finalizado,2026-03-08 00:00:00,2026-03-08 00:00:00,1973,Cliente informado,Yamaha,CB190R,Carlos Mendoza,Cliente_266,Normal
6525,4271,4746,diagnostico y reparacion de sensores de estacionamiento y pantalla con pruebas posteriores.,Finalizado,2026-03-21 00:00:00,2026-03-25 00:00:00,1917,Entregado,Yamaha,GN125,Jose Ramirez,Cliente_005,VIP
6526,1008,1828,instalacion y calibracion de turbo y chip segun solicitud del cliente.,Finalizado,2026-03-07 00:00:00,2026-03-09 00:00:00,1120,Entregado,Yamaha,DM200,Jose Ramirez,Cliente_376,Normal
6527,3870,5192,mantenimiento preventivo en evaluacion y ruido por falla detectada.,Finalizado,2026-03-05 00:00:00,2026-03-08 00:00:00,3115,Entregado,Bajaj,Ninja 400,Jose Ramirez,Cliente_249,Normal
6528,135,3855,mantenimiento preventivo en fallo electrico y sensores con pruebas posteriores.,Finalizado,2026-03-19 00:00:00,2026-03-09 00:00:00,5258,Entregado,KTM,Duke 390,Carlos Mendoza,Cliente_240,Normal
6529,4631,2878,servicio integral para cambio de aceite y lubricacion y verificacion completa.,Finalizado,2026-03-07 00:00:00,2026-03-07 00:00:00,6043,Entregado,Italika,Duke 390,Carlos Mendoza,Cliente_390,Normal
6530,3106,3926,optimizacion del sistema diferencial y bomba de agua segun solicitud del cliente.,Finalizado,2026-03-19 00:00:00,2026-03-19 00:00:00,6111,Entregado,Bajaj,FT150,Jose Ramirez,Cliente_090,En Riesgo
6531,3275,788,ajuste tecnico de motor y culata segun solicitud del cliente.,Finalizado,2026-03-06 00:00:00,2026-03-10 00:00:00,4258,Cliente informado,KTM,Pulsar NS200,Carlos Mendoza,Cliente_401,Normal
6532,3979,4752,revision completa de diagnostico y chequeo con pruebas posteriores.,Finalizado,2026-03-18 00:00:00,2026-03-21 00:00:00,1075,Entregado,KTM,Z650,Jose Ramirez,Cliente_011,VIP
6533,3894,1817,revision completa de centralita y luces debido a desgaste.,En proceso,2026-03-20 00:00:00,2026-03-22 00:00:00,6258,Cliente informado,Bajaj,RC 200,Carlos Mendoza,Cliente_307,Normal
6534,2106,2203,revision completa de kit aerodinamico y escape deportivo para mejorar rendimiento.,Finalizado,2026-03-19 00:00:00,2026-03-23 00:00:00,5463,Cliente informado,Italika,Duke 390,Carlos Mendoza,Cliente_301,Normal
6535,3863,2714,inspeccion avanzada de balanceo y niveles debido a desgaste.,Finalizado,2026-03-03 00:00:00,2026-03-05 00:00:00,5753,Cliente informado,AKT,MT-07,Jose Ramirez,Cliente_236,Normal
6536,4471,257,optimizacion del sistema eje y bomba de agua segun solicitud del cliente.,Finalizado,2026-03-15 00:00:00,2026-03-17 00:00:00,5062,Entregado,Suzuki,Z650,Jose Ramirez,Cliente_247,Normal
6537,567,904,diagnostico y reparacion de alineacion y chequeo y verificacion completa.,Finalizado,2026-03-11 00:00:00,2026-03-15 00:00:00,6196,Cliente informado,Kawasaki,RC 200,Jose Ramirez,Cliente_229,Normal
6538,4234,4130,mantenimiento preventivo en inspeccion y revision general incluyendo ajuste final.,Finalizado,2026-03-06 00:00:00,2026-03-07 00:00:00,5668,Entregado,Honda,FZ16,Jose Ramirez,Cliente_176,En Riesgo
6539,4072,4080,diagnostico y reparacion de niveles y chequeo por falla detectada.,Finalizado,2026-03-29 00:00:00,2026-04-02 00:00:00,2814,Cliente informado,Suzuki,XR150L,Carlos Mendoza,Cliente_489,Normal
6540,1809,1018,correccion especializada de distribucion y motor por falla detectada.,Finalizado,2026-03-03 00:00:00,2026-03-03 00:00:00,5533,Entregado,Yamaha,R15,Carlos Mendoza,Cliente_414,Normal
6541,4404,3124,correccion especializada de ruido y ruido incluyendo ajuste final.,Finalizado,2026-03-18 00:00:00,2026-03-19 00:00:00,2313,Cliente informado,Kawasaki,Boxer 150,Carlos Mendoza,Cliente_007,VIP
6542,3938,1211,optimizacion del sistema luces y cableado con pruebas posteriores.,Finalizado,2026-03-08 00:00:00,2026-02-26 00:00:00,4341,Entregado,Yamaha,Apache RTR 200,Jose Ramirez,Cliente_445,Normal
6543,1806,4494,revision completa de balanceo y balanceo incluyendo ajuste final.,Finalizado,2026-03-01 00:00:00,2026-02-19 00:00:00,6040,Entregado,Italika,NKD 125,Jose Ramirez,Cliente_005,VIP
6544,979,1369,instalacion y calibracion de falla y chequeo incluyendo ajuste final.,Finalizado,2026-03-18 00:00:00,2026-03-19 00:00:00,866,Entregado,Yamaha,FT150,Jose Ramirez,Cliente_175,En Riesgo
6545,3419,3398,instalacion y calibracion de filtro de aceite y filtro de aire debido a desgaste.,Finalizado,2026-03-27 00:00:00,2026-03-27 00:00:00,1061,Entregado,Honda,R15,Carlos Mendoza,Cliente_295,Normal
6546,1009,2926,mantenimiento preventivo en escaneo y problema por falla detectada.,Finalizado,2026-03-05 00:00:00,2026-03-08 00:00:00,5254,Cliente informado,Yamaha,Duke 390,Jose Ramirez,Cliente_128,En Riesgo
6547,4019,1202,correccion especializada de filtro de aire y cambio de aceite y verificacion completa.,Finalizado,2026-03-21 00:00:00,2026-03-21 00:00:00,4280,Entregado,Yamaha,NKD 125,Jose Ramirez,Cliente_274,Normal
6548,4127,3408,ajuste tecnico de revision y revision segun solicitud del cliente.,Finalizado,2026-03-02 00:00:00,2026-02-20 00:00:00,2602,Entregado,Kawasaki,R15,Carlos Mendoza,Cliente_372,Normal
6549,1809,1018,inspeccion avanzada de sensores y sistema electrico para mejorar rendimiento.,Finalizado,2026-03-03 00:00:00,2026-03-03 00:00:00,1718,Entregado,Bajaj,Pulsar NS200,Jose Ramirez,Cliente_439,Normal
6550,1064,4365,correccion especializada de alternador y alternador para mejorar rendimiento.,Finalizado,2026-02-28 00:00:00,2026-03-04 00:00:00,4481,Entregado,KTM,DM200,Jose Ramirez,Cliente_393,Normal
6551,2426,3477,ajuste tecnico de alternador y centralita con pruebas posteriores.,Finalizado,2026-03-09 00:00:00,2026-03-11 00:00:00,4817,Entregado,Italika,Gixxer 250,Jose Ramirez,Cliente_111,En Riesgo
6552,4538,1533,mantenimiento preventivo en encendido y cableado debido a desgaste.,Finalizado,2026-03-08 00:00:00,2026-03-08 00:00:00,5853,Cliente informado,Kawasaki,Pulsar NS200,Carlos Mendoza,Cliente_001,VIP
6553,2964,4413,correccion especializada de filtro de aceite y filtro de aceite y verificacion completa.,Finalizado,2026-03-23 00:00:00,2026-03-13 00:00:00,3367,Cliente informado,Italika,FT150,Jose Ramirez,Cliente_237,Normal
6554,1870,4841,instalacion y calibracion de suspension deportiva y custom segun solicitud del cliente.,Finalizado,2026-03-27 00:00:00,2026-03-28 00:00:00,4986,Cliente informado,Bajaj,R15,Carlos Mendoza,Cliente_061,En Riesgo
6555,1952,3674,ajuste tecnico de balanceo y revision segun solicitud del cliente.,Finalizado,2026-03-13 00:00:00,2026-03-14 00:00:00,3157,Cliente informado,Honda,GSX-R750,Jose Ramirez,Cliente_293,Normal
6556,979,1369,mantenimiento preventivo en distribucion y arbol de levas segun solicitud del cliente.,Finalizado,2026-03-18 00:00:00,2026-03-19 00:00:00,4846,Entregado,Suzuki,R15,Carlos Mendoza,Cliente_209,Normal
6557,119,4396,diagnostico y reparacion de encendido y bateria segun solicitud del cliente.,Entregado,2026-03-02 00:00:00,2026-03-04 00:00:00,2965,Cliente informado,Suzuki,FZ16,Carlos Mendoza,Cliente_406,Normal
6558,10,4188,optimizacion del sistema transmision y transmision segun solicitud del cliente.,Finalizado,2026-03-22 00:00:00,2026-03-26 00:00:00,1274,Entregado,Italika,CB190R,Carlos Mendoza,Cliente_238,Normal
6559,1461,4987,mantenimiento preventivo en inspeccion y problema segun solicitud del cliente.,Finalizado,2026-03-22 00:00:00,2026-03-23 00:00:00,3752,Entregado,Bajaj,Pulsar NS200,Jose Ramirez,Cliente_245,Normal
6560,144,2369,inspeccion avanzada de sonido y pantalla por falla detectada.,Finalizado,2026-03-21 00:00:00,2026-03-25 00:00:00,2819,Cliente informado,Kawasaki,Gixxer 250,Jose Ramirez,Cliente_467,Normal
6561,2922,599,diagnostico y reparacion de embrague y motor para mejorar rendimiento.,Finalizado,2026-03-14 00:00:00,2026-03-04 00:00:00,4278,Cliente informado,Yamaha,FZ16,Carlos Mendoza,Cliente_215,Normal
6562,353,761,correccion especializada de revision general y inspeccion segun solicitud del cliente.,Finalizado,2026-03-28 00:00:00,2026-04-01 00:00:00,2513,Cliente informado,Yamaha,DM200,Jose Ramirez,Cliente_184,En Riesgo
6563,4395,2737,mantenimiento preventivo en sensores y motor de arranque debido a desgaste.,Finalizado,2026-03-15 00:00:00,2026-03-17 00:00:00,649,Entregado,Bajaj,Gixxer 250,Carlos Mendoza,Cliente_434,Normal
6564,3651,15,servicio integral para lubricacion y bujias incluyendo ajuste final.,Finalizado,2026-03-07 00:00:00,2026-03-08 00:00:00,1186,Cliente informado,Italika,DM200,Carlos Mendoza,Cliente_232,Normal
6565,3722,460,revision completa de alineacion y cambio de aceite y verificacion completa.,Finalizado,2026-02-28 00:00:00,2026-02-28 00:00:00,1933,Cliente informado,Italika,Gixxer 250,Carlos Mendoza,Cliente_270,Normal
6566,1756,1635,diagnostico y reparacion de chip y frenos deportivos incluyendo ajuste final.,Finalizado,2026-03-14 00:00:00,2026-03-17 00:00:00,5092,Entregado,Honda,CB190R,Jose Ramirez,Cliente_082,En Riesgo
6567,1916,3153,diagnostico y reparacion de sonido y personalizacion para mejorar rendimiento.,Finalizado,2026-02-28 00:00:00,2026-03-02 00:00:00,2968,Cliente informado,Yamaha,Duke 390,Carlos Mendoza,Cliente_023,En Riesgo
6568,3141,4954,mantenimiento preventivo en bomba de agua y chasis y verificacion completa.,Finalizado,2026-03-29 00:00:00,2026-03-31 00:00:00,6264,Entregado,Suzuki,Boxer 150,Jose Ramirez,Cliente_495,Normal
6569,4366,4693,inspeccion avanzada de chequeo y filtro de aire con pruebas posteriores.,Finalizado,2026-03-18 00:00:00,2026-03-19 00:00:00,4736,Entregado,Yamaha,Boxer 150,Jose Ramirez,Cliente_252,Normal
6570,1704,305,ajuste tecnico de centralita y luces con pruebas posteriores.,Finalizado,2026-03-28 00:00:00,2026-03-29 00:00:00,3300,Cliente informado,Italika,MT-07,Carlos Mendoza,Cliente_354,Normal
6571,1524,940,inspeccion avanzada de pistones y motor segun solicitud del cliente.,Finalizado,2026-03-02 00:00:00,2026-03-03 00:00:00,2767,Cliente informado,Kawasaki,GSX-R750,Carlos Mendoza,Cliente_073,En Riesgo
6572,4068,1264,instalacion y calibracion de problema y chequeo incluyendo ajuste final.,En proceso,2026-03-26 00:00:00,2026-03-26 00:00:00,2906,Cliente informado,TVS,R15,Carlos Mendoza,Cliente_154,En Riesgo
6573,3163,2619,correccion especializada de revision y bujias y verificacion completa.,Finalizado,2026-03-28 00:00:00,2026-03-30 00:00:00,2127,Cliente informado,Italika,CBR 600RR,Carlos Mendoza,Cliente_007,VIP
6574,1767,2420,diagnostico y reparacion de diferencial y distribucion para mejorar rendimiento.,Finalizado,2026-03-22 00:00:00,2026-03-23 00:00:00,2036,Entregado,Yamaha,CBR 600RR,Jose Ramirez,Cliente_429,Normal
6575,4192,1891,servicio integral para pistones y carroceria debido a desgaste.,Finalizado,2026-03-19 00:00:00,2026-03-23 00:00:00,2718,Cliente informado,Suzuki,DM200,Jose Ramirez,Cliente_409,Normal
6576,3267,1097,mantenimiento preventivo en pintura y actualizacion de software con pruebas posteriores.,Finalizado,2026-03-24 00:00:00,2026-03-24 00:00:00,5493,Cliente informado,Yamaha,R15,Carlos Mendoza,Cliente_339,Normal
6577,2885,786,mantenimiento preventivo en revision general y problema segun solicitud del cliente.,Finalizado,2026-03-09 00:00:00,2026-03-12 00:00:00,2566,Entregado,Suzuki,Duke 390,Jose Ramirez,Cliente_219,Normal
6578,1430,5059,revision completa de escape deportivo y suspension deportiva con pruebas posteriores.,Finalizado,2026-03-08 00:00:00,2026-03-12 00:00:00,5555,Cliente informado,Italika,Duke 390,Carlos Mendoza,Cliente_248,Normal
6579,2447,387,mantenimiento preventivo en distribucion y distribucion para mejorar rendimiento.,Finalizado,2026-03-24 00:00:00,2026-03-25 00:00:00,3223,Entregado,Suzuki,RC 200,Carlos Mendoza,Cliente_259,Normal
6580,2634,4648,diagnostico y reparacion de sistema electrico y luces para mejorar rendimiento.,En proceso,2026-03-08 00:00:00,2026-03-10 00:00:00,674,Cliente informado,Bajaj,Ninja 400,Jose Ramirez,Cliente_296,Normal
6581,632,3003,revision completa de balanceo y cambio de aceite incluyendo ajuste final.,Finalizado,2026-03-13 00:00:00,2026-03-14 00:00:00,6417,Cliente informado,Honda,Gixxer 250,Carlos Mendoza,Cliente_337,Normal
6582,574,2405,optimizacion del sistema fallo electrico y fallo electrico y verificacion completa.,Finalizado,2026-03-12 00:00:00,2026-03-13 00:00:00,5735,Cliente informado,Kawasaki,RC 200,Jose Ramirez,Cliente_488,Normal
6583,3657,4196,mantenimiento preventivo en frenos deportivos y fibra de carbono por falla detectada.,Finalizado,2026-03-14 00:00:00,2026-03-17 00:00:00,2013,Cliente informado,Yamaha,DM200,Jose Ramirez,Cliente_269,Normal
6584,4144,4130,diagnostico y reparacion de tuning y velocidad incluyendo ajuste final.,Finalizado,2026-03-24 00:00:00,2026-03-28 00:00:00,4692,Entregado,Honda,R15,Carlos Mendoza,Cliente_383,Normal
6585,3462,3276,mantenimiento preventivo en falla y falla por falla detectada.,Finalizado,2026-03-06 00:00:00,2026-03-07 00:00:00,4659,Cliente informado,AKT,XR150L,Jose Ramirez,Cliente_065,En Riesgo
6586,3640,1909,diagnostico y reparacion de transmision y suspension por falla detectada.,Finalizado,2026-03-08 00:00:00,2026-03-08 00:00:00,4291,Cliente informado,Suzuki,CBR 600RR,Carlos Mendoza,Cliente_212,Normal
6587,1616,1055,revision completa de sistema electrico y bateria y verificacion completa.,Finalizado,2026-03-18 00:00:00,2026-03-19 00:00:00,4247,Entregado,Yamaha,R15,Jose Ramirez,Cliente_187,En Riesgo
6588,2700,4017,inspeccion avanzada de bateria y luces y verificacion completa.,Finalizado,2026-03-25 00:00:00,2026-03-27 00:00:00,4098,Entregado,TVS,GSX-R750,Carlos Mendoza,Cliente_410,Normal
6589,4645,1560,instalacion y calibracion de radiador y chasis y verificacion completa.,Finalizado,2026-03-15 00:00:00,2026-03-16 00:00:00,3844,Cliente informado,Yamaha,XR150L,Carlos Mendoza,Cliente_046,En Riesgo
6590,1461,4987,instalacion y calibracion de problema y chequeo incluyendo ajuste final.,Finalizado,2026-03-22 00:00:00,2026-03-23 00:00:00,2849,Entregado,Suzuki,CBR 600RR,Jose Ramirez,Cliente_409,Normal
6591,1406,2443,diagnostico y reparacion de distribucion y transmision para mejorar rendimiento.,Finalizado,2026-03-14 00:00:00,2026-03-15 00:00:00,4378,Entregado,Bajaj,CBR 600RR,Jose Ramirez,Cliente_199,Normal
6592,2071,3721,diagnostico y reparacion de suspension y motor y verificacion completa.,Finalizado,2026-03-04 00:00:00,2026-03-05 00:00:00,5504,Cliente informado,Bajaj,XR150L,Jose Ramirez,Cliente_488,Normal
6593,2696,773,correccion especializada de diagnostico y chequeo segun solicitud del cliente.,Finalizado,2026-03-19 00:00:00,2026-03-22 00:00:00,552,Entregado,Honda,GN125,Jose Ramirez,Cliente_353,Normal
6594,4808,2204,instalacion y calibracion de escaneo y ruido segun solicitud del cliente.,Finalizado,2026-03-04 00:00:00,2026-03-07 00:00:00,5834,Entregado,Honda,R15,Jose Ramirez,Cliente_303,Normal
6595,4144,4130,ajuste tecnico de chequeo y problema con pruebas posteriores.,Finalizado,2026-03-24 00:00:00,2026-03-28 00:00:00,3204,Entregado,AKT,DM200,Jose Ramirez,Cliente_261,Normal
6596,4902,4493,instalacion y calibracion de encendido y bateria para mejorar rendimiento.,Finalizado,2026-03-06 00:00:00,2026-03-10 00:00:00,3422,Entregado,Honda,RC 200,Jose Ramirez,Cliente_380,Normal
6597,2557,1522,servicio integral para bateria y motor de arranque debido a desgaste.,Finalizado,2026-03-03 00:00:00,2026-03-06 00:00:00,3736,Cliente informado,Suzuki,Ninja 400,Jose Ramirez,Cliente_192,En Riesgo
6598,900,3754,correccion especializada de cambio color y camara por falla detectada.,Finalizado,2026-03-06 00:00:00,2026-03-07 00:00:00,948,Entregado,Suzuki,RC 200,Jose Ramirez,Cliente_003,VIP
6599,3988,2505,optimizacion del sistema revision general y chequeo con pruebas posteriores.,Finalizado,2026-02-28 00:00:00,2026-03-03 00:00:00,2722,Cliente informado,Yamaha,Gixxer 250,Jose Ramirez,Cliente_139,En Riesgo
6600,397,4584,revision completa de transmision y pistones debido a desgaste.,Entregado,2026-03-03 00:00:00,2026-03-03 00:00:00,2806,Cliente informado,Suzuki,GSX-R750,Jose Ramirez,Cliente_500,Normal
6601,4894,2139,servicio integral para personalizacion y modificacion segun solicitud del cliente.,Entregado,2026-03-03 00:00:00,2026-03-07 00:00:00,6268,Cliente informado,Yamaha,Gixxer 250,Jose Ramirez,Cliente_227,Normal
6602,4214,1695,ajuste tecnico de centralita y sistema electrico debido a desgaste.,Finalizado,2026-02-28 00:00:00,2026-03-02 00:00:00,3652,Cliente informado,KTM,NKD 125,Carlos Mendoza,Cliente_275,Normal
